LXF289_SNGM,20
HGC27_NALM6,20
NUGC3_SHP77,20
K562_SW48,20
OVCAR8_SW48,20
NCIH1435_TE4,20
NCIH1437_HCT15,20
NCIH2291_CCK81,20
RKO_NCIH196,20
RKO_KYM1,20
RKO_TE1,20
SNUC5_HSC4,20
SNUC5_KYSE180,20
NALM6_NCIH1568,20
NALM6_CL34,20
NCIH2228_HCT15,20
SNGM_NCIH2009,20
SNGM_COLO679,20
SNGM_L428,20
JHOS2_HCT15,20
IPC298_NCIH2172,20
IPC298_CL34,20
RL_HCT15,20
NCIH2172_KYSE150,20
NCIH661_NCIH2110,20
QGP1_HCT15,20
MDAMB231_CCK81,20
CAMA1_HCT15,20
CCK81_NCIH1944,20
CCK81_COLO678,20
CCK81_J82,20
CCK81_BT20,20
COLO679_NCIH650,20
VMRCRCW_HCT15,20
SW1417_HCT15,20
TCCSUP_HCT15,20
NCIH650_SW948,20
SW48_SW948,20
SW48_BT20,20
SW48_RVH421,20
MOLM16_HCT15,19
OPM2_SNGM,19
OPM2_CCK81,19
OPM2_SW48,19
NCIH1048_CL34,19
A2058_RKO,19
MFE296_NUGC3,19
MFE296_RCHACV,19
NCIH716_SNGM,19
SNUC1_SW48,19
MKN1_CCK81,19
NCIH23_CL34,19
NCIH441_SNGM,19
NCIH441_NCIH1155,19
SKMEL2_NCIH2110,19
LXF289_CCK81,19
HDQP1_HCT15,19
IGR1_IPC298,19
IGR1_NCIH2110,19
AGS_NALM6,19
NUGC3_NCIH2172,19
NCIH1975_CCK81,19
KYSE70_SNUC5,19
SNU1_IPC298,19
SNU1_EBC1,19
SNU1_KYSE150,19
OVCAR8_SNGM,19
OVCAR8_CCK81,19
RCHACV_NCIH650,19
RCHACV_CAL51,19
RCHACV_CL34,19
NCIH2030_RKO,19
NCIH2030_NCIH2172,19
NCIH2030_CCK81,19
RKO_CORL88,19
RKO_J82,19
RKO_AU565,19
RKO_L428,19
MDAMB453_NCIH650,19
SNUC5_KMS11,19
SNUC5_TE11,19
SNUC5_J82,19
SNUC5_AU565,19
NALM6_HCC15,19
NALM6_MELJUSO,19
SNU449_SNGM,19
TE10_SNGM,19
PATU8988T_HCT15,19
SNGM_HSC4,19
SNGM_NCIH1944,19
SNGM_SKMEL5,19
NCIH1793_NCIH1568,19
NCIH196_SW48,19
NCIH2172_CL34,19
KYM1_CCK81,19
SJSA1_CCK81,19
EBC1_CCK81,19
EBC1_SW48,19
CCK81_SW948,19
CCK81_GB1,19
HSC4_SW48,19
HCC2218_HCT15,19
NCIH838_SW48,19
NCIH1155_TE4,19
KYSE510_NCIH650,19
SNU423_HCT15,19
NCIH2110_CAL51,19
NCIH2110_TE4,19
HCT15_BT549,19
CAL51_CL34,19
A2780_NCIH650,18
NCIH2170_HCT15,18
MCF7_RKO,18
LCLC103H_CCK81,18
LCLC103H_SW48,18
NCIH1048_NALM6,18
NCIH1048_NCIH1793,18
NCIH358_NCIH23,18
NCIH358_NCIH1568,18
SKMEL30_SNUC5,18
SKMEL30_SW48,18
IALM_SNUC5,18
IALM_NCIH650,18
SNUC1_CCK81,18
MKN1_NCIH1155,18
NCIH23_AGS,18
NCIH23_MELJUSO,18
NCIH23_KYSE150,18
CORL23_SW48,18
SKMEL2_NALM6,18
8505C_SNUC5,18
MDST8_NCIH650,18
IGR1_SHP77,18
IGR1_CL34,18
HGC27_NCIH650,18
AGS_CAL51,18
NUGC3_CL34,18
NCIH1975_SNUC5,18
KYSE70_SNU1,18
OVCAR8_NCIH650,18
RCHACV_NCIH1793,18
RCHACV_SHP77,18
RCHACV_NCIH2172,18
UMUC3_HCT15,18
RKO_HSC4,18
MDAMB453_CCK81,18
SNUC5_CORL88,18
SNUC5_NCIH2009,18
SNUC5_TE6,18
SNUC5_TE1,18
KMS11_SNGM,18
NALM6_IPC298,18
NALM6_NCIH661,18
SNGM_NCIH196,18
SNGM_HCC44,18
SNGM_AU565,18
SNGM_RVH421,18
NCIH1793_TE4,18
HCC15_SHP77,18
KMRC1_HCT15,18
SHP77_NCIH2172,18
NCIH2172_NCIH838,18
SJSA1_SW48,18
HCC1806_HCT15,18
A101D_HCT15,18
